txn_id,timestamp_day,src_account_id,dst_account_id,amount,typology
40265,32,98,4667,1685.26,normal
40266,25,316,129,2755.14,normal
40267,52,4629,4030,4400.41,normal
40268,10,3979,2394,1138.95,normal
40269,4,2420,84,4728.25,normal
40270,78,542,1281,2332.12,normal
40271,27,3673,4563,2790.93,normal
40272,83,2375,2992,2744.16,normal
40273,75,1258,2775,3353.63,normal
40274,77,624,1649,3870.69,normal
40275,32,2241,2731,3381.3,normal
40276,78,70,4441,4264.26,normal
40277,51,4849,1759,2015.67,normal
40278,42,553,1753,4062.35,normal
40279,32,510,4742,2800.06,normal
40280,61,4922,2324,2399.32,normal
40281,18,2394,2540,1943.57,normal
40282,82,1239,2344,1948.51,normal
40283,59,4474,2371,1572.11,normal
40284,24,2031,2044,2413.63,normal
40285,31,2503,4705,6240.71,normal
40286,68,746,4623,3312.21,normal
40287,19,2954,944,1555.23,normal
40288,3,418,4195,3026.91,normal
40289,70,2435,4080,10000.0,normal
40290,11,1935,2926,3071.31,normal
40291,44,336,4780,3412.11,normal
40292,42,2236,3279,5001.06,normal
40293,43,1094,99,2524.05,normal
40294,88,3559,4728,3345.47,normal
40295,83,2736,4578,4484.3,normal
40296,36,2693,2822,2695.82,normal
40297,51,3231,4049,4646.08,normal
40298,65,381,984,3266.05,normal
40299,62,1749,3978,2806.83,normal
40300,33,714,3750,4729.43,normal
40301,40,4035,4003,7949.65,normal
40302,22,4344,1837,3476.89,normal
40303,88,3164,4122,3543.93,normal
40304,43,600,247,5414.36,normal
40305,1,282,3956,3230.65,normal
40306,48,1059,2664,2726.14,normal
40307,43,4243,510,6675.19,normal
40308,64,1327,2149,2692.26,normal
40309,35,2657,1679,3096.31,normal
40310,27,1806,2228,3348.81,normal
40311,34,1,2870,1012.43,normal
40312,12,4496,2488,2946.92,normal
40313,2,1251,2636,3082.4,normal
40314,15,359,3531,2351.68,normal
40315,49,1648,1045,1468.29,normal
40316,31,3780,984,5475.16,normal
40317,77,659,2256,5261.83,normal
40318,32,3352,3766,1403.31,normal
40319,53,483,2604,2871.15,normal
40320,4,1395,1226,5865.79,normal
40321,40,3256,4478,1308.82,normal
40322,89,3930,792,1698.75,normal
40323,43,4693,998,3195.26,normal
40324,51,4939,1507,2159.12,normal
40325,39,272,4771,5376.85,normal
40326,63,2821,3924,2204.9,normal
40327,52,2013,2465,2580.66,normal
40328,1,321,1036,3971.09,normal
40329,72,1893,1962,6236.53,normal
40330,56,3711,754,6776.98,normal
40331,75,4146,4749,2836.9,normal
40332,79,2529,1908,2047.91,normal
40333,65,3398,2915,2740.51,normal
40334,2,871,2164,4084.77,normal
40335,4,4645,1692,4368.6,normal
40336,24,2549,1981,1612.43,normal
40337,84,2816,2281,6814.42,normal
40338,43,3632,4035,2049.54,normal
40339,49,1684,2378,1979.14,normal
40340,14,2451,85,2282.83,normal
40341,63,4270,4743,4505.69,normal
40342,22,4501,2177,3432.53,normal
40343,60,1255,2119,2468.85,normal
40344,88,2606,2394,2770.0,normal
40345,16,1106,1413,4042.61,normal
40346,44,161,3924,1361.43,normal
40347,48,1911,4110,3630.31,normal
40348,0,3303,2835,2168.32,normal
40349,2,808,4144,3395.46,normal
40350,73,3708,3186,6519.21,normal
40351,70,1400,987,3936.15,normal
40352,16,1175,3480,1304.94,normal
40353,36,4911,732,2243.45,normal
40354,78,3915,928,7063.75,normal
40355,55,4724,535,1793.13,normal
40356,66,3344,4697,2835.06,normal
40357,85,4119,3478,4179.19,normal
40358,22,1205,4312,1658.0,normal
40359,18,1230,3932,7732.6,normal
40360,67,673,578,3898.99,normal
40361,73,3828,34,2518.46,normal
40362,18,2559,1741,2310.71,normal
40363,36,4771,3742,4787.55,normal
40364,30,4971,3625,2994.57,normal
40365,46,3501,499,3297.89,normal
40366,39,2985,1435,2012.78,normal
40367,1,4098,2639,2377.85,normal
40368,82,2335,4296,6561.53,normal
40369,2,1592,3245,4899.33,normal
40370,63,4878,1841,1818.23,normal
40371,77,4374,253,3756.73,normal
40372,52,2891,862,4420.61,normal
40373,87,562,214,5856.9,normal
40374,54,1133,4204,4399.66,normal
40375,31,388,34,3268.69,normal
40376,32,734,958,984.75,normal
40377,68,1881,2252,3222.41,normal
40378,19,416,1378,1032.17,normal
40379,24,1783,3735,3039.35,normal
40380,82,2438,38,1548.28,normal
40381,66,3113,4182,7790.06,normal
40382,67,1517,4031,2553.79,normal
40383,85,1671,2806,3876.51,normal
40384,21,3318,2822,3105.57,normal
40385,53,2597,76,1269.94,normal
40386,32,2787,84,1355.88,normal
40387,42,1797,964,2610.58,normal
40388,49,754,989,2221.9,normal
40389,65,3625,3411,2131.7,normal
40390,85,4544,2411,1975.39,normal
40391,34,1710,3501,3315.65,normal
40392,52,2605,3242,3307.59,normal
40393,3,4799,4284,5368.83,normal
40394,19,398,49,1590.87,normal
40395,88,3205,2815,3247.63,normal
40396,18,3779,278,2342.28,normal
40397,46,4859,827,2368.51,normal
40398,21,637,78,2123.58,normal
40399,36,588,4753,2848.03,normal
40400,76,3192,4323,4314.69,normal
40401,42,2535,4331,1748.67,normal
40402,42,1128,507,4084.63,normal
40403,72,4510,2353,6888.93,normal
40404,22,1323,843,3528.61,normal
40405,42,3305,2211,3716.48,normal
40406,89,4936,1615,6536.65,normal
40407,9,3828,2818,3504.64,normal
40408,75,2960,3160,2454.04,normal
40409,49,2354,347,3767.32,normal
40410,2,2510,4862,1199.11,normal
40411,80,3975,717,1949.44,normal
40412,57,3081,3376,3109.68,normal
40413,76,1149,294,6477.42,normal
40414,8,697,1567,2265.73,normal
40415,11,3137,4735,3503.58,normal
40416,43,2866,1955,1325.07,normal
40417,60,3100,4936,2671.32,normal
40418,66,3206,1174,2638.27,normal
40419,63,934,1170,3561.97,normal
40420,67,457,3918,2942.73,normal
40421,44,2426,3354,7408.46,normal
40422,85,4977,1376,3691.39,normal
40423,5,3559,810,1524.14,normal
40424,65,2674,1716,7281.57,normal
40425,37,3020,4260,5853.35,normal
40426,50,4274,3077,2376.54,normal
40427,58,3272,994,1378.94,normal
40428,53,2433,3101,2375.64,normal
40429,7,1379,1002,2497.53,normal
40430,88,2974,1970,2141.12,normal
40431,8,4392,4414,3833.51,normal
40432,60,3352,35,1866.48,normal
40433,44,4761,2037,1725.8,normal
40434,68,3649,4822,3553.88,normal
40435,37,2048,1462,4138.62,normal
40436,54,843,943,4470.49,normal
40437,70,3111,1650,2138.58,normal
40438,27,1208,2150,3193.23,normal
40439,54,427,3166,1466.71,normal
40440,65,3730,207,3799.18,normal
40441,2,4673,3199,3162.89,normal
40442,2,4954,3349,2436.02,normal
40443,83,1255,1303,1013.93,normal
40444,35,3373,4483,4580.49,normal
40445,45,1338,3385,1467.27,normal
40446,8,799,4234,4030.7,normal
40447,82,2384,2038,8830.74,normal
40448,72,2418,1697,2668.71,normal
40449,14,4567,386,3529.86,normal
40450,30,1561,2250,9572.63,normal
40451,37,4880,3044,4185.16,normal
40452,33,1291,4519,4729.17,normal
40453,38,506,2849,2667.51,normal
40454,28,1787,1379,2617.76,normal
40455,58,1,1106,1558.51,normal
40456,27,1359,4308,4872.08,normal
40457,31,3467,3741,5744.09,normal
40458,35,371,3648,1407.57,normal
40459,83,1664,1300,6967.79,normal
40460,26,1125,1453,3503.47,normal
40461,65,2796,159,2997.05,normal
40462,71,4730,1894,2645.78,normal
40463,6,2345,2518,2119.07,normal
40464,54,1388,233,4128.59,normal
40465,22,3591,3951,2064.82,normal
40466,68,1223,3788,1973.63,normal
40467,49,1232,3850,2105.36,normal
40468,44,2879,1782,4082.14,normal
40469,14,1152,4218,3820.89,normal
40470,13,2837,1387,2909.84,normal
40471,41,4476,3819,4804.07,normal
40472,54,2778,1064,4366.38,normal
40473,83,1481,2595,2652.97,normal
40474,8,1948,4361,1247.95,normal
40475,69,3526,531,1821.0,normal
40476,55,192,1689,4508.57,normal
40477,13,3826,3184,2419.01,normal
40478,22,4666,3834,4761.12,normal
40479,13,3325,1828,1405.34,normal
40480,8,4316,2103,1441.97,normal
40481,50,1725,636,2919.42,normal
40482,15,2001,3548,2859.79,normal
40483,46,1045,4665,2397.19,normal
40484,27,1088,2482,3451.42,normal
40485,11,98,2424,2929.36,normal
40486,76,1337,2579,5071.61,normal
40487,3,2955,593,3308.76,normal
40488,72,1589,2382,4628.0,normal
40489,86,1385,603,1684.01,normal
40490,67,3154,4285,4525.76,normal
40491,73,2077,2813,2267.69,normal
40492,21,17,2894,10000.0,normal
40493,54,171,2771,1889.12,normal
40494,11,4629,782,10000.0,normal
40495,78,4751,4734,4057.01,normal
40496,49,4050,3405,5027.44,normal
40497,53,2494,796,1799.94,normal
40498,66,1698,213,2319.8,normal
40499,24,2591,369,4286.45,normal
40500,50,2809,3725,1551.53,normal
40501,69,1901,2356,5334.54,normal
40502,11,3568,2137,3498.31,normal
40503,18,4375,2195,2503.49,normal
40504,79,4562,499,1366.71,normal
40505,25,4611,265,3491.4,normal
40506,49,2011,753,2092.12,normal
40507,60,493,4875,1699.68,normal
40508,85,2828,4483,5773.61,normal
40509,1,3583,4717,1882.45,normal
40510,64,3700,4228,6140.96,normal
40511,50,2886,901,2723.86,normal
40512,77,9,4187,2947.95,normal
40513,69,3554,4325,3105.77,normal
40514,21,3342,1195,3717.84,normal
40515,72,1476,3816,1865.61,normal
40516,58,3314,4796,2369.06,normal
40517,39,4754,176,2783.15,normal
40518,69,3023,444,2462.32,normal
40519,38,3851,4282,1747.05,normal
40520,52,970,2281,1221.28,normal
40521,83,4364,3634,2645.55,normal
40522,12,4404,207,3834.53,normal
40523,14,1246,863,1153.91,normal
40524,1,1148,849,4224.16,normal
40525,63,2404,2381,5121.29,normal
40526,20,4639,2352,2849.56,normal
40527,66,759,3227,5563.35,normal
40528,1,1119,205,1624.21,normal
40529,80,1390,2141,1329.43,normal
40530,58,3591,779,3735.6,normal
40531,7,1018,4700,4370.21,normal
40532,73,2781,4316,2035.02,normal
40533,1,2619,2426,2453.11,normal
40534,2,3275,774,1414.38,normal
40535,73,4671,3923,1364.14,normal
40536,70,4541,4420,2227.86,normal
40537,80,2121,1756,3499.8,normal
40538,27,4757,3090,2909.88,normal
40539,75,2928,2299,9749.5,normal
40540,9,4988,2680,744.23,normal
40541,43,2505,2413,1219.02,normal
40542,89,4007,4229,5738.93,normal
40543,47,472,3766,4062.79,normal
40544,37,2055,576,2858.49,normal
40545,88,3807,4190,3293.77,normal
40546,73,3807,2885,1804.98,normal
40547,45,4769,1043,4054.83,normal
40548,30,4600,3156,3728.94,normal
40549,28,4814,4637,4002.85,normal
40550,37,4550,3890,3581.48,normal
40551,63,3952,1759,4836.16,normal
40552,53,570,2342,3419.0,normal
40553,10,4915,642,2178.21,normal
40554,31,1125,271,1420.45,normal
40555,25,4422,3941,2464.69,normal
40556,8,1231,4691,2192.35,normal
40557,29,3690,3336,2686.51,normal
40558,38,4807,2375,3453.71,normal
40559,32,3940,898,10000.0,normal
40560,17,3436,4115,2412.6,normal
40561,17,1511,1282,5874.21,normal
40562,79,4025,1466,2500.59,normal
40563,26,1090,1212,2496.2,normal
40564,62,3927,626,7369.23,normal
40565,85,1259,1741,3443.21,normal
40566,19,3285,500,2604.67,normal
40567,43,1253,3261,2204.82,normal
40568,1,136,1812,2582.54,normal
40569,16,469,427,2146.23,normal
40570,12,4653,763,4044.39,normal
40571,61,2027,2624,1962.7,normal
40572,11,908,2470,4872.22,normal
40573,82,3212,4016,4032.6,normal
40574,47,1070,3704,3126.76,normal
40575,66,1414,4285,3358.09,normal
40576,26,841,3874,4392.64,normal
40577,68,3929,2761,2907.36,normal
40578,38,4995,4313,5392.07,normal
40579,14,4948,2779,5429.96,normal
40580,53,1294,3875,1622.16,normal
40581,47,3074,2141,3187.41,normal
40582,50,2297,3909,1938.46,normal
40583,11,2509,4940,2890.83,normal
40584,69,883,3527,2996.03,normal
40585,25,60,1551,4797.33,normal
40586,4,2638,1940,4045.05,normal
40587,40,3512,808,4419.03,normal
40588,28,2764,1222,2813.81,normal
40589,42,2389,1180,3190.22,normal
40590,47,1347,4286,1845.67,normal
40591,6,480,1725,1627.68,normal
40592,42,4940,2686,2610.59,normal
40593,15,2775,3679,2041.98,normal
40594,64,3900,2225,2642.27,normal
40595,50,930,4542,9702.24,normal
40596,88,1935,2700,6416.33,normal
40597,14,4728,1506,2337.82,normal
40598,77,4836,1976,6007.64,normal
40599,67,867,1941,861.65,normal
40600,2,4940,3675,2303.23,normal
40601,74,3046,3516,1421.16,normal
40602,55,9,4734,6319.7,normal
40603,39,575,1855,2728.21,normal
40604,76,416,1358,4053.61,normal
40605,52,706,1678,4320.87,normal
40606,72,4352,2714,2152.52,normal
40607,62,359,4978,2528.16,normal
40608,36,32,3193,1897.53,normal
40609,33,3135,1708,2719.77,normal
40610,36,1712,3460,2251.86,normal
40611,67,2240,4351,2459.26,normal
40612,22,4757,1962,2270.18,normal
40613,16,1384,3414,2714.88,normal
40614,14,2048,843,1726.32,normal
40615,55,3890,4713,2949.51,normal
40616,53,2404,2115,3491.16,normal
40617,84,2188,3442,901.17,normal
40618,87,1465,653,9772.1,normal
40619,3,464,1839,2042.95,normal
40620,31,4676,2357,1606.27,normal
40621,0,4365,1529,7097.9,normal
40622,73,1871,3989,2627.69,normal
40623,38,2758,2937,1877.64,normal
40624,26,2639,4952,1473.35,normal
40625,79,4949,1338,1993.32,normal
40626,0,3880,672,1058.67,normal
40627,73,1058,1854,3182.83,normal
40628,45,2274,839,2065.15,normal
40629,55,3573,4554,1338.85,normal
40630,78,359,3426,3584.21,normal
40631,57,1566,2286,2993.91,normal
40632,72,3651,2130,2148.33,normal
40633,30,1359,262,5735.45,normal
40634,75,3253,347,2119.83,normal
40635,43,3706,2394,1396.52,normal
40636,20,2382,1611,1953.65,normal
40637,80,828,4034,4780.97,normal
40638,10,1021,906,2595.85,normal
40639,42,4933,148,6174.51,normal
40640,77,2584,727,1224.65,normal
40641,13,4531,1499,2565.4,normal
40642,44,1107,3169,2695.14,normal
40643,63,4733,4198,3597.86,normal
40644,58,4299,2875,2864.31,normal
40645,7,1882,1196,4209.56,normal
40646,43,93,2540,2968.8,normal
40647,6,2566,4739,4166.54,normal
40648,69,4678,1692,4115.79,normal
40649,4,1213,2899,2591.58,normal
40650,62,3711,3606,3592.37,normal
40651,15,1327,1940,2525.82,normal
40652,69,1521,1766,5514.81,normal
40653,27,1848,239,1528.67,normal
40654,29,932,1292,1763.48,normal
40655,41,4771,4384,2441.56,normal
40656,72,1253,3608,3440.74,normal
40657,53,1270,4649,3068.66,normal
40658,22,1133,70,1499.56,normal
40659,23,3155,2759,2008.26,normal
40660,89,2681,2042,2585.77,normal
40661,32,3178,1990,4206.0,normal
40662,26,4389,558,3023.14,normal
40663,72,2856,4239,2298.49,normal
40664,62,1214,849,4223.02,normal
40665,89,117,3632,2608.57,normal
40666,84,3456,4359,10000.0,normal
40667,89,1117,746,5873.04,normal
40668,19,838,4908,2114.02,normal
40669,2,689,1316,3093.45,normal
40670,49,1142,2502,3140.22,normal
40671,70,2047,2307,2314.24,normal
40672,87,1048,3741,1519.96,normal
40673,83,1198,3270,3844.34,normal
40674,18,1410,1893,4368.22,normal
40675,71,8,3961,4131.92,normal
40676,16,3161,2976,4011.3,normal
40677,65,4080,501,1259.17,normal
40678,73,3270,4492,3455.63,normal
40679,9,2849,4360,4813.75,normal
40680,23,979,3636,1065.31,normal
40681,25,3351,4911,942.29,normal
40682,38,3465,796,1578.71,normal
40683,29,1964,4335,4822.31,normal
40684,88,1443,2690,6652.82,normal
40685,31,2994,4989,3343.83,normal
40686,46,4965,2522,3754.57,normal
40687,4,1966,2507,4485.51,normal
40688,47,1725,4045,1723.12,normal
40689,44,2670,47,4369.31,normal
40690,38,4523,3391,2911.7,normal
40691,79,790,3064,2285.93,normal
40692,57,3676,2241,4457.73,normal
40693,56,1982,2538,3669.92,normal
40694,48,1376,4913,4047.62,normal
40695,48,3836,114,5331.34,normal
40696,71,1681,149,2672.34,normal
40697,2,1593,4310,1133.64,normal
40698,59,4259,1380,1967.53,normal
40699,16,470,2327,4308.67,normal
40700,72,1245,1946,6320.72,normal
40701,30,2849,3212,4135.22,normal
40702,88,2326,1297,7318.45,normal
40703,40,154,4771,6638.86,normal
40704,58,3437,1339,2995.3,normal
40705,22,3709,2289,4034.89,normal
40706,8,4365,33,3162.96,normal
40707,60,4962,4292,3419.95,normal
40708,37,1968,2043,2745.96,normal
40709,36,4943,3794,2117.28,normal
40710,24,2497,4820,4393.47,normal
40711,42,2039,4874,4277.26,normal
40712,57,2244,4217,1319.08,normal
40713,21,174,1128,1534.09,normal
40714,29,2425,4512,3468.13,normal
40715,15,1786,2721,2458.36,normal
40716,41,4786,597,1330.45,normal
40717,68,2183,807,5204.22,normal
40718,83,30,1547,10000.0,normal
40719,43,2974,627,1948.46,normal
40720,56,3045,3824,1870.36,normal
40721,69,3972,4110,1855.0,normal
40722,42,4928,698,8385.6,normal
40723,60,1251,3010,2370.75,normal
40724,21,466,1290,1705.76,normal
40725,89,1266,4006,1225.79,normal
40726,40,2697,48,3390.06,normal
40727,17,1364,2169,4090.66,normal
40728,5,3708,984,2996.82,normal
40729,66,871,2850,3872.18,normal
40730,44,2216,753,3224.51,normal
40731,63,1908,1566,1344.1,normal
40732,42,3848,2844,3246.81,normal
40733,89,4616,3357,1503.25,normal
40734,81,2280,700,4395.44,normal
40735,37,1644,4568,2440.23,normal
40736,39,3463,4470,5310.94,normal
40737,13,2221,3700,3004.82,normal
40738,82,2283,2949,2633.83,normal
40739,41,2241,4318,6429.79,normal
40740,12,3807,1054,1447.74,normal
40741,25,4288,2731,2014.66,normal
40742,44,1347,4746,3097.16,normal
40743,57,3859,3709,2207.62,normal
40744,73,3931,952,6741.51,normal
40745,11,2835,1079,2644.86,normal
40746,6,2189,1299,6435.38,normal
40747,54,1430,4050,2280.24,normal
40748,17,1829,3107,4896.99,normal
40749,65,319,1280,5352.48,normal
40750,32,31,400,2922.36,normal
40751,71,3542,143,1594.71,normal
40752,0,4848,1928,2859.63,normal
40753,38,216,1801,3227.29,normal
40754,76,3561,454,2005.92,normal
40755,32,2004,0,3126.07,normal
40756,53,4500,2917,10000.0,normal
40757,68,3587,4840,2194.51,normal
40758,21,4545,4142,2660.97,normal
40759,23,895,3758,2426.05,normal
40760,34,231,3547,4480.42,normal
40761,32,990,3367,2461.13,normal
40762,83,3003,4874,3323.5,normal
40763,5,4940,1131,1297.16,normal
40764,51,2697,639,2055.86,normal
40765,48,271,2015,7700.11,normal
40766,53,4328,933,1604.52,normal
40767,78,2883,2472,8890.95,normal
40768,34,1423,2322,2889.36,normal
40769,29,2810,1366,1597.14,normal
40770,84,2950,4754,4132.01,normal
40771,5,3738,3148,5153.75,normal
40772,10,4706,3828,1797.68,normal
40773,67,4941,3759,2758.16,normal
40774,49,545,796,3100.45,normal
40775,55,3179,2779,2947.15,normal
40776,0,4631,3010,3053.53,normal
40777,6,422,366,1642.43,normal
40778,23,1794,4023,2852.63,normal
40779,20,3959,55,5269.18,normal
40780,84,3889,4179,3116.46,normal
40781,49,4819,1530,814.14,normal
40782,85,3433,2326,1637.54,normal
40783,37,2046,2843,1660.11,normal
40784,87,3556,1813,3096.67,normal
40785,54,2415,1915,2964.17,normal
40786,33,3380,1800,1372.23,normal
40787,69,3384,3286,3931.52,normal
40788,46,3066,1693,1685.87,normal
40789,65,1441,440,4640.43,normal
40790,71,917,3857,1581.53,normal
40791,77,607,2048,4158.72,normal
40792,31,1116,1591,3466.8,normal
40793,2,338,1677,1111.8,normal
40794,0,1115,1296,1933.35,normal
40795,33,4840,4007,3735.79,normal
40796,11,800,4568,1328.65,normal
40797,75,3314,364,3248.56,normal
40798,23,3363,2748,4454.56,normal
40799,80,1823,1408,3207.73,normal
40800,39,1540,963,2869.46,normal
40801,75,4874,3808,3369.59,normal
40802,25,1891,1173,2103.35,normal
40803,18,4860,1179,3774.19,normal
40804,85,4668,4909,3546.76,normal
40805,68,4847,2581,7363.21,normal
40806,22,4100,2365,2078.26,normal
40807,77,3088,665,2811.74,normal
40808,87,2958,2025,3938.39,normal
40809,70,3784,702,5026.37,normal
40810,30,2845,4879,7682.69,normal
40811,56,260,4378,4807.07,normal
40812,55,4478,2347,4391.04,normal
40813,87,840,2386,2530.3,normal
40814,24,412,4852,1204.98,normal
40815,6,606,4993,3987.34,normal
40816,69,3245,2960,1805.87,normal
40817,81,3748,46,3940.78,normal
40818,14,2759,2198,2273.28,normal
40819,31,672,3378,3037.05,normal
40820,48,144,1631,3783.58,normal
40821,37,4544,4286,4860.9,normal
40822,73,967,49,3706.48,normal
40823,50,803,3888,3020.99,normal
40824,66,2749,3731,2423.67,normal
40825,58,2270,3029,4406.19,normal
40826,80,2480,796,1968.27,normal
40827,29,2385,4511,3543.38,normal
40828,86,3395,2016,4003.1,normal
40829,85,1809,4873,4066.33,normal
40830,78,966,2029,7925.08,normal
40831,49,4765,1230,1263.06,normal
40832,17,708,3115,1647.71,normal
40833,3,4427,803,3212.59,normal
40834,72,1673,4815,2999.01,normal
40835,87,966,1396,1973.16,normal
40836,26,30,3223,4714.71,normal
40837,9,567,4476,3230.0,normal
40838,38,3881,230,3260.16,normal
40839,66,1551,112,3665.84,normal
40840,17,3437,3593,1394.92,normal
40841,8,893,2647,2681.48,normal
40842,27,4771,3906,3923.57,normal
40843,66,1445,660,3305.27,normal
40844,71,3819,4418,3165.51,normal
40845,15,1271,3134,2035.37,normal
40846,49,4926,2956,3218.2,normal
40847,78,4114,598,1097.17,normal
40848,12,127,579,3164.65,normal
40849,23,4455,26,2289.4,normal
40850,47,249,4806,3337.99,normal
40851,28,2996,2539,8092.2,normal
40852,83,1123,3764,4729.6,normal
40853,14,2163,4621,2598.27,normal
40854,29,401,2852,2958.98,normal
40855,88,4406,2915,4488.04,normal
40856,19,4317,4457,7092.57,normal
40857,63,2208,3990,3547.18,normal
40858,8,4355,2780,1077.7,normal
40859,70,1043,3794,1362.91,normal
40860,85,4134,1773,5716.14,normal
40861,52,3809,2511,5225.11,normal
40862,76,1932,4511,8706.59,normal
40863,23,3503,2749,7106.79,normal
40864,67,4199,2468,3945.52,normal
40865,25,982,2882,3441.78,normal
40866,16,2736,4234,2698.95,normal
40867,54,3275,2094,3276.63,normal
40868,56,2781,4054,2554.07,normal
40869,53,525,1507,2202.49,normal
40870,37,4767,2842,3224.61,normal
40871,89,3980,1608,3480.0,normal
40872,64,4689,610,2822.03,normal
40873,83,2606,4300,4057.77,normal
40874,64,3808,1763,1917.62,normal
40875,82,1642,1253,2569.13,normal
40876,20,1483,1111,3454.81,normal
40877,73,4109,2685,4129.15,normal
40878,21,1832,2358,2048.79,normal
40879,8,3517,1705,1595.68,normal
40880,44,788,3552,3340.74,normal
40881,2,1643,1368,3447.3,normal
40882,20,2249,451,5577.02,normal
40883,21,427,1058,7724.74,normal
40884,45,4389,2471,3147.75,normal
40885,37,3556,4620,1640.0,normal
40886,32,768,3306,4031.17,normal
40887,52,4957,178,1145.79,normal
40888,71,3419,1365,3277.38,normal
40889,79,403,1719,3284.95,normal
40890,25,1974,2825,3722.76,normal
40891,81,2939,4163,1246.75,normal
40892,40,3177,4774,2440.84,normal
40893,16,1863,2442,4602.02,normal
40894,86,1985,3950,4387.45,normal
40895,33,345,285,2281.5,normal
40896,63,997,4279,2328.55,normal
40897,30,3585,4490,1984.83,normal
40898,7,4034,987,4313.42,normal
40899,88,1388,3175,1273.29,normal
40900,22,1499,2346,7081.32,normal
40901,23,3132,1924,3544.95,normal
40902,15,4714,3454,4201.78,normal
40903,21,2699,4165,5365.7,normal
40904,76,1633,2638,2462.22,normal
40905,44,4602,1571,1318.44,normal
40906,85,3146,3901,1605.23,normal
40907,79,3194,4268,2013.48,normal
40908,57,2957,3357,5102.27,normal
40909,48,359,2493,3514.2,normal
40910,65,4415,4655,6822.26,normal
40911,29,3260,781,2100.61,normal
40912,50,4354,2724,1801.19,normal
40913,45,49,1692,5603.01,normal
40914,11,4732,3154,4059.16,normal
40915,70,1624,1893,2616.17,normal
40916,23,1539,4677,3009.26,normal
40917,35,2128,2217,3972.89,normal
40918,48,4844,4020,3129.71,normal
40919,34,1004,3917,2638.77,normal
40920,76,638,2913,2487.83,normal
40921,56,3043,269,2104.99,normal
40922,63,1079,897,5374.47,normal
40923,9,3977,2360,3893.04,normal
40924,13,3387,3678,3012.01,normal
40925,64,2039,3962,4071.54,normal
40926,17,2678,3506,2308.41,normal
40927,47,2656,1394,5141.49,normal
40928,41,131,3909,1724.19,normal
40929,54,428,2525,5968.56,normal
40930,87,1011,1832,10000.0,normal
40931,69,190,3793,4094.89,normal
40932,88,1251,1236,3719.01,normal
40933,30,1414,1338,2911.57,normal
40934,68,1463,651,2482.54,normal
40935,6,2994,1939,1717.35,normal
40936,28,1055,650,3296.22,normal
40937,50,2919,1268,2219.11,normal
40938,60,732,2227,2348.39,normal
40939,88,1302,2216,4193.45,normal
40940,53,497,929,5222.95,normal
40941,71,4383,4716,6294.95,normal
40942,83,3634,2649,1762.45,normal
40943,16,1529,3098,5996.95,normal
40944,31,2891,1635,6552.72,normal
40945,18,271,3706,10000.0,normal
40946,29,1329,427,3830.06,normal
40947,10,2273,2471,1472.15,normal
40948,12,2685,3480,1012.39,normal
40949,4,3654,4325,7922.5,normal
40950,54,4,3571,2986.12,normal
40951,53,1290,2659,2957.45,normal
40952,59,4806,4660,4958.71,normal
40953,16,4643,4381,3161.06,normal
40954,84,807,1098,3563.52,normal
40955,22,3878,4841,6643.46,normal
40956,51,382,4338,1127.42,normal
40957,20,2186,1976,2323.93,normal
40958,25,42,4844,6802.78,normal
40959,14,3873,902,2222.82,normal
40960,14,1301,1300,5457.93,normal
40961,41,2131,2830,3842.61,normal
40962,27,4721,2146,1979.05,normal
40963,65,2048,4006,983.22,normal
40964,36,166,2133,2618.18,normal
40965,16,1503,4628,7706.29,normal
40966,51,1933,2439,3159.78,normal
40967,81,14,2197,2679.34,normal
40968,84,1557,4759,4743.8,normal
40969,4,3789,4431,7221.58,normal
40970,73,118,1747,2634.08,normal
40971,87,2826,934,1484.86,normal
40972,13,3284,3033,4560.27,normal
40973,37,3289,4438,5903.17,normal
40974,42,1434,634,7593.82,normal
40975,62,3537,2941,2064.49,normal
40976,46,2,3859,3175.36,normal
40977,83,1427,3825,8938.73,normal
40978,26,3998,4449,3059.92,normal
40979,19,3184,1836,1635.61,normal
40980,83,4265,4665,2697.6,normal
40981,55,2229,2792,5743.71,normal
40982,34,4286,2827,2980.74,normal
40983,38,1309,1746,1777.23,normal
40984,21,2752,1402,5892.25,normal
40985,31,2241,1670,1644.66,normal
40986,67,1772,1816,7781.83,normal
40987,11,4801,2700,2132.66,normal
40988,4,4704,1382,3045.66,normal
40989,47,3386,495,1784.24,normal
40990,4,2151,4111,2198.68,normal
40991,43,2178,3797,2136.28,normal
40992,73,287,4906,3218.38,normal
40993,11,3969,4102,3921.12,normal
40994,78,4608,1082,5768.2,normal
40995,17,2160,3014,5304.65,normal
40996,39,2278,3468,2733.21,normal
40997,29,3600,2049,2517.06,normal
40998,80,1502,3948,3547.05,normal
40999,8,3981,3441,2053.16,normal
41000,34,3197,2919,2199.87,normal
41001,42,1766,2546,1542.57,normal
41002,47,1384,3759,2399.45,normal
41003,49,4884,2456,5026.02,normal
41004,63,1875,4742,3639.37,normal
41005,49,2763,3791,3483.76,normal
41006,36,1164,1823,4967.75,normal
41007,71,429,4798,2114.97,normal
41008,36,3010,295,2752.64,normal
41009,55,3201,3755,2567.39,normal
41010,5,2654,2479,2023.53,normal
41011,4,1276,2612,1360.69,normal
41012,50,2491,1737,5368.6,normal
41013,42,1317,1219,3423.5,normal
41014,85,3825,487,1721.32,normal
